YEAR,STATE,ENERGY SOURCE,GENERATION (Megawatthours),,,,,,
1999,MI,Nuclear,"14,590,711",,,,,,
1999,MI,Other,17,,,,,,
1999,MI,Other Biomass,"979,381",,,,,,
1999,MI,Other Gases,153,,,,,,
1999,MI,Petroleum,"1,484,354",,,,,,
1999,MI,Pumped Storage,"-932,474",,,,,,
1999,MI,Wind,0,,,,,,
1999,MI,Wood and Wood Derived Fuels,"1,740,491",,,,,,
1999,MN,Total,"48,519,379",,,,,,
1999,MN,Coal,"30,188,125",,,,,,
1999,MN,Hydroelectric Conventional,"1,178,933",,,,,,
1999,MN,Natural Gas,"1,427,272",,,,,,
1999,MN,Nuclear,"13,315,562",,,,,,
1999,MN,Other Biomass,"730,621",,,,,,
1999,MN,Petroleum,"700,147",,,,,,
1999,MN,Wind,"485,692",,,,,,
1999,MN,Wood and Wood Derived Fuels,"493,027",,,,,,
1999,MO,Total,"73,815,710",,,,,,
1999,MO,Coal,"61,507,298",,,,,,
1999,MO,Hydroelectric Conventional,"1,853,065",,,,,,
1999,MO,Natural Gas,"1,626,808",,,,,,
1999,MO,Nuclear,"8,586,646",,,,,,
1999,MO,Other Biomass,"61,467",,,,,,
1999,MO,Petroleum,"293,172",,,,,,
1999,MO,Pumped Storage,"-112,746",,,,,,
1999,MS,Total,"34,844,972",,,,,,
1999,MS,Coal,"13,042,293",,,,,,
1999,MS,Natural Gas,"8,792,443",,,,,,
1999,MS,Nuclear,"8,428,216",,,,,,
1999,MS,Petroleum,"3,145,053",,,,,,
1999,MS,Wood and Wood Derived Fuels,"1,436,967",,,,,,
1999,MT,Total,"31,419,334",,,,,,
1999,MT,Coal,"16,993,155",,,,,,
1999,MT,Hydroelectric Conventional,"13,822,062",,,,,,
1999,MT,Natural Gas,"36,606",,,,,,
1999,MT,Other Gases,"30,606",,,,,,
1999,MT,Petroleum,"486,959",,,,,,
1999,MT,Wood and Wood Derived Fuels,"49,946",,,,,,
1999,NC,Total,"117,357,615",,,,,,
1999,NC,Coal,"72,255,506",,,,,,
1999,NC,Hydroelectric Conventional,"3,684,186",,,,,,
1999,NC,Natural Gas,"1,166,663",,,,,,
1999,NC,Nuclear,"37,523,504",,,,,,
1999,NC,Other,"252,784",,,,,,
1999,NC,Other Biomass,"92,654",,,,,,
1999,NC,Petroleum,"662,070",,,,,,
1999,NC,Pumped Storage,"175,397",,,,,,
1999,NC,Wood and Wood Derived Fuels,"1,544,851",,,,,,
1999,ND,Total,"31,417,403",,,,,,
1999,ND,Coal,"28,693,034",,,,,,
1999,ND,Hydroelectric Conventional,"2,609,159",,,,,,
1999,ND,Natural Gas,"1,604",,,,,,
1999,ND,Other Biomass,"5,564",,,,,,
1999,ND,Other Gases,"53,121",,,,,,
1999,ND,Petroleum,"54,921",,,,,,
1999,NE,Total,"30,055,751",,,,,,
1999,NE,Coal,"17,837,176",,,,,,
1999,NE,Hydroelectric Conventional,"1,719,030",,,,,,
1999,NE,Natural Gas,"362,628",,,,,,
1999,NE,Nuclear,"10,091,092",,,,,,
1999,NE,Other Biomass,"16,202",,,,,,
1999,NE,Petroleum,"29,623",,,,,,
1999,NE,Wind,0,,,,,,
1999,NH,Total,"16,189,247",,,,,,
1999,NH,Coal,"3,328,263",,,,,,
1999,NH,Hydroelectric Conventional,"1,411,282",,,,,,
1999,NH,Natural Gas,"74,455",,,,,,
1999,NH,Nuclear,"8,676,237",,,,,,
1999,NH,Other Biomass,"240,767",,,,,,
1999,NH,Petroleum,"1,572,013",,,,,,
1999,NH,Wood and Wood Derived Fuels,"886,230",,,,,,
1999,NJ,Total,"56,803,421",,,,,,
1999,NJ,Coal,"8,064,392",,,,,,
1999,NJ,Hydroelectric Conventional,"17,303",,,,,,
1999,NJ,Natural Gas,"17,099,236",,,,,,
1999,NJ,Nuclear,"28,970,893",,,,,,
1999,NJ,Other,"27,640",,,,,,
1999,NJ,Other Biomass,"1,365,251",,,,,,
1999,NJ,Other Gases,"611,649",,,,,,
1999,NJ,Petroleum,"792,470",,,,,,
1999,NJ,Pumped Storage,"-145,413",,,,,,
1999,NM,Total,"32,521,856",,,,,,
1999,NM,Coal,"28,067,704",,,,,,
1999,NM,Hydroelectric Conventional,"242,710",,,,,,
1999,NM,Natural Gas,"4,156,548",,,,,,
1999,NM,Other Biomass,"11,013",,,,,,
1999,NM,Petroleum,"43,881",,,,,,
1999,NV,Total,"30,532,131",,,,,,
1999,NV,Coal,"16,907,530",,,,,,
1999,NV,Geothermal,"1,414,912",,,,,,
1999,NV,Hydroelectric Conventional,"2,827,671",,,,,,
1999,NV,Natural Gas,"9,346,541",,,,,,
1999,NV,Petroleum,"35,477",,,,,,
1999,NY,Total,"146,280,866",,,,,,
1999,NY,Coal,"23,365,942",,,,,,
1999,NY,Hydroelectric Conventional,"24,752,318",,,,,,
1999,NY,Natural Gas,"45,999,188",,,,,,
1999,NY,Nuclear,"37,018,540",,,,,,
1999,NY,Other Biomass,"2,257,728",,,,,,
1999,NY,Other Gases,"111,954",,,,,,
1999,NY,Petroleum,"13,304,192",,,,,,
1999,NY,Pumped Storage,"-1,109,075",,,,,,
1999,NY,Wood and Wood Derived Fuels,"580,079",,,,,,
1999,OH,Total,"142,330,431",,,,,,
1999,OH,Coal,"123,320,141",,,,,,
1999,OH,Hydroelectric Conventional,"423,031",,,,,,
1999,OH,Natural Gas,"886,446",,,,,,
1999,OH,Nuclear,"16,422,010",,,,,,
1999,OH,Other Biomass,0,,,,,,
1999,OH,Other Gases,"156,424",,,,,,
1999,OH,Petroleum,"483,998",,,,,,
1999,OH,Wood and Wood Derived Fuels,"638,381",,,,,,
1999,OK,Total,"54,865,359",,,,,,
1999,OK,Coal,"33,710,011",,,,,,
1999,OK,Hydroelectric Conventional,"3,175,399",,,,,,
1999,OK,Natural Gas,"17,852,306",,,,,,
1999,OK,Other Biomass,"1,603",,,,,,
1999,OK,Other Gases,"55,265",,,,,,
1999,OK,Petroleum,"16,625",,,,,,
1999,OK,Pumped Storage,"-106,374",,,,,,
1999,OK,Wood and Wood Derived Fuels,"160,524",,,,,,
1999,OR,Total,"56,848,347",,,,,,
1999,OR,Coal,"3,722,644",,,,,,
1999,OR,Hydroelectric Conventional,"45,639,050",,,,,,
1999,OR,Natural Gas,"6,880,440",,,,,,
1999,OR,Other Biomass,"92,410",,,,,,
1999,OR,Petroleum,"8,029",,,,,,
1999,OR,Wind,"84,792",,,,,,
1999,OR,Wood and Wood Derived Fuels,"420,982",,,,,,
1999,PA,Total,"194,528,045",,,,,,
1999,PA,Coal,"111,214,374",,,,,,
1999,PA,Hydroelectric Conventional,"1,946,598",,,,,,
1999,PA,Natural Gas,"3,802,013",,,,,,
1999,PA,Nuclear,"71,127,449",,,,,,
1999,PA,Other,"57,657",,,,,,
1999,PA,Other Biomass,"2,038,376",,,,,,
1999,PA,Other Gases,"575,293",,,,,,
1999,PA,Petroleum,"3,496,238",,,,,,
1999,PA,Pumped Storage,"-449,612",,,,,,
1999,PA,Wood and Wood Derived Fuels,"719,659",,,,,,
1999,RI,Total,"6,376,881",,,,,,
1999,RI,Hydroelectric Conventional,"6,050",,,,,,
1999,RI,Natural Gas,"6,184,600",,,,,,
1999,RI,Other Biomass,"114,192",,,,,,
1999,RI,Petroleum,"72,039",,,,,,
1999,SC,Total,"90,233,508",,,,,,
1999,SC,Coal,"35,804,943",,,,,,
1999,SC,Hydroelectric Conventional,"1,687,351",,,,,,
1999,SC,Natural Gas,"1,046,550",,,,,,
1999,SC,Nuclear,"50,813,559",,,,,,
1999,SC,Other Biomass,"60,577",,,,,,
1999,SC,Other Gases,"54,609",,,,,,
1999,SC,Petroleum,"386,565",,,,,,
1999,SC,Pumped Storage,"-996,777",,,,,,
1999,SC,Wood and Wood Derived Fuels,"1,376,131",,,,,,
1999,SD,Total,"10,557,027",,,,,,
1999,SD,Coal,"3,674,400",,,,,,
1999,SD,Hydroelectric Conventional,"6,677,303",,,,,,
1999,SD,Natural Gas,"181,205",,,,,,
1999,SD,Petroleum,"24,119",,,,,,
1999,TN,Total,"93,320,137",,,,,,
1999,TN,Coal,"56,878,038",,,,,,
1999,TN,Hydroelectric Conventional,"7,801,957",,,,,,
1999,TN,Natural Gas,"693,206",,,,,,
1999,TN,Nuclear,"27,227,225",,,,,,
1999,TN,Other,"112,832",,,,,,
1999,TN,Other Biomass,"38,748",,,,,,
1999,TN,Other Gases,"14,451",,,,,,
1999,TN,Petroleum,"515,575",,,,,,
1999,TN,Pumped Storage,"-651,676",,,,,,
1999,TN,Wood and Wood Derived Fuels,"689,781",,,,,,
1999,TX,Total,"358,944,744",,,,,,
1999,TX,Coal,"140,864,899",,,,,,
1999,TX,Hydroelectric Conventional,"1,120,206",,,,,,
1999,TX,Natural Gas,"172,060,773",,,,,,
1999,TX,Nuclear,"36,759,899",,,,,,
1999,TX,Other,"895,076",,,,,,
1999,TX,Other Biomass,"74,465",,,,,,
1999,TX,Other Gases,"3,971,925",,,,,,
1999,TX,Petroleum,"1,750,919",,,,,,
1999,TX,Solar Thermal and Photovoltaic,86,,,,,,
1999,TX,Wind,"319,960",,,,,,
1999,TX,Wood and Wood Derived Fuels,"1,126,536",,,,,,
1999,US-TOTAL,Total,"3,694,809,810",,,,,,
1999,US-TOTAL,Coal,"1,881,087,224",,,,,,
1999,US-TOTAL,Geothermal,"14,827,013",,,,,,
1999,US-TOTAL,Hydroelectric Conventional,"319,536,029",,,,,,
1999,US-TOTAL,Natural Gas,"556,396,127",,,,,,
1999,US-TOTAL,Nuclear,"728,254,124",,,,,,
1999,US-TOTAL,Other,"4,023,773",,,,,,
1999,US-TOTAL,Other Biomass,"22,572,175",,,,,,
1999,US-TOTAL,Other Gases,"14,125,592",,,,,,
1999,US-TOTAL,Petroleum,"118,060,838",,,,,,
1999,US-TOTAL,Pumped Storage,"-6,096,899",,,,,,
1999,US-TOTAL,Solar Thermal and Photovoltaic,"495,082",,,,,,
1999,US-TOTAL,Wind,"4,487,998",,,,,,
1999,US-TOTAL,Wood and Wood Derived Fuels,"37,040,734",,,,,,
1999,UT,Total,"36,784,628",,,,,,
1999,UT,Coal,"34,533,781",,,,,,
1999,UT,Geothermal,"155,530",,,,,,
1999,UT,Hydroelectric Conventional,"1,255,142",,,,,,
1999,UT,Natural Gas,"610,057",,,,,,
1999,UT,Other Biomass,"8,169",,,,,,
1999,UT,Other Gases,"191,285",,,,,,
1999,UT,Petroleum,"30,664",,,,,,
1999,UT,Pumped Storage,0,,,,,,
1999,VA,Total,"73,897,611",,,,,,
1999,VA,Coal,"35,444,523",,,,,,
1999,VA,Hydroelectric Conventional,"681,687",,,,,,
1999,VA,Natural Gas,"4,639,481",,,,,,
1999,VA,Nuclear,"28,300,643",,,,,,
1999,VA,Other Biomass,"1,073,438",,,,,,
1999,VA,Petroleum,"3,362,738",,,,,,
1999,VA,Pumped Storage,"-1,227,757",,,,,,
1999,VA,Solar Thermal and Photovoltaic,0,,,,,,
1999,VA,Wood and Wood Derived Fuels,"1,622,858",,,,,,
1999,VT,Total,"5,703,593",,,,,,
1999,VT,Hydroelectric Conventional,"1,195,696",,,,,,
1999,VT,Natural Gas,"18,291",,,,,,
1999,VT,Nuclear,"4,059,107",,,,,,
1999,VT,Petroleum,"24,978",,,,,,
1999,VT,Wind,"13,604",,,,,,
1999,VT,Wood and Wood Derived Fuels,"391,917",,,,,,
1999,WA,Total,"117,084,018",,,,,,
1999,WA,Coal,"8,692,479",,,,,,
1999,WA,Hydroelectric Conventional,"96,989,382",,,,,,
1999,WA,Natural Gas,"3,707,237",,,,,,
1999,WA,Nuclear,"6,085,893",,,,,,
1999,WA,Other,44,,,,,,
1999,WA,Other Biomass,"206,823",,,,,,
1999,WA,Other Gases,"221,354",,,,,,
1999,WA,Petroleum,"51,495",,,,,,
1999,WA,Pumped Storage,0,,,,,,
1999,WA,Wood and Wood Derived Fuels,"1,129,311",,,,,,
1999,WI,Total,"58,538,854",,,,,,
1999,WI,Coal,"41,131,554",,,,,,
1999,WI,Hydroelectric Conventional,"1,984,594",,,,,,
1999,WI,Natural Gas,"2,208,680",,,,,,
1999,WI,Nuclear,"11,494,764",,,,,,
1999,WI,Other Biomass,"280,684",,,,,,
1999,WI,Petroleum,"541,422",,,,,,
1999,WI,Wind,0,,,,,,
1999,WI,Wood and Wood Derived Fuels,"897,156",,,,,,
1999,WV,Total,"94,692,596",,,,,,
1999,WV,Coal,"93,329,226",,,,,,
1999,WV,Hydroelectric Conventional,"930,255",,,,,,
1999,WV,Natural Gas,"164,472",,,,,,
1999,WV,Other,195,,,,,,
1999,WV,Other Gases,"75,458",,,,,,
1999,WV,Petroleum,"192,990",,,,,,
1999,WY,Total,"43,632,491",,,,,,
1999,WY,Coal,"41,939,072",,,,,,
1999,WY,Hydroelectric Conventional,"1,170,225",,,,,,
1999,WY,Natural Gas,"379,624",,,,,,
1999,WY,Other,"74,065",,,,,,
1999,WY,Other Gases,"9,656",,,,,,
1999,WY,Petroleum,"48,699",,,,,,
1999,WY,Wind,"11,150",,,,,,
2000,AK,Total,"6,156,525",,,,,,
2000,AK,Coal,"538,673",,,,,,
2000,AK,Hydroelectric Conventional,"1,001,819",,,,,,
2000,AK,Natural Gas,"3,975,832",,,,,,
2000,AK,Petroleum,"640,201",,,,,,
2000,AK,Wind,0,,,,,,
2000,AL,Total,"124,405,340",,,,,,
2000,AL,Coal,"77,517,714",,,,,,
2000,AL,Hydroelectric Conventional,"5,817,631",,,,,,
2000,AL,Natural Gas,"5,028,211",,,,,,
2000,AL,Nuclear,"31,368,563",,,,,,
2000,AL,Other,758,,,,,,
2000,AL,Other Biomass,"29,012",,,,,,
2000,AL,Other Gases,"230,143",,,,,,
2000,AL,Petroleum,"366,155",,,,,,
2000,AL,Wood and Wood Derived Fuels,"4,047,153",,,,,,
2000,AR,Total,"43,875,766",,,,,,
2000,AR,Coal,"24,167,699",,,,,,
2000,AR,Hydroelectric Conventional,"2,370,483",,,,,,
2000,AR,Natural Gas,"3,862,509",,,,,,
2000,AR,Nuclear,"11,651,772",,,,,,
2000,AR,Other,"7,539",,,,,,
2000,AR,Other Biomass,"7,455",,,,,,
2000,AR,Petroleum,"221,728",,,,,,
2000,AR,Pumped Storage,0,,,,,,
2000,AR,Wood and Wood Derived Fuels,"1,586,581",,,,,,
2000,AZ,Total,"88,946,577",,,,,,
2000,AZ,Coal,"40,993,129",,,,,,
2000,AZ,Hydroelectric Conventional,"8,354,216",,,,,,
2000,AZ,Natural Gas,"8,734,799",,,,,,
2000,AZ,Nuclear,"30,380,571",,,,,,
2000,AZ,Other Biomass,"4,583",,,,,,
2000,AZ,Petroleum,"190,323",,,,,,
2000,AZ,Pumped Storage,"288,956",,,,,,
2000,AZ,Solar Thermal and Photovoltaic,0,,,,,,
2000,CA,Total,"208,082,483",,,,,,
2000,CA,Coal,"2,363,607",,,,,,
2000,CA,Geothermal,"12,308,471",,,,,,
2000,CA,Hydroelectric Conventional,"38,333,786",,,,,,
2000,CA,Natural Gas,"103,218,973",,,,,,
2000,CA,Nuclear,"35,175,505",,,,,,
2000,CA,Other,"22,040",,,,,,
2000,CA,Other Biomass,"2,610,332",,,,,,
2000,CA,Other Gases,"2,687,177",,,,,,
2000,CA,Petroleum,"2,839,794",,,,,,
2000,CA,Pumped Storage,"937,940",,,,,,
2000,CA,Solar Thermal and Photovoltaic,"493,334",,,,,,
2000,CA,Wind,"3,518,023",,,,,,
2000,CA,Wood and Wood Derived Fuels,"3,573,501",,,,,,
2000,CO,Total,"44,165,546",,,,,,
2000,CO,Coal,"35,381,219",,,,,,
2000,CO,Hydroelectric Conventional,"1,454,415",,,,,,
2000,CO,Natural Gas,"7,157,438",,,,,,
2000,CO,Other Biomass,"17,914",,,,,,
2000,CO,Petroleum,"109,385",,,,,,
2000,CO,Pumped Storage,"45,175",,,,,,
2000,CO,Wind,0,,,,,,
2000,CT,Total,"32,967,570",,,,,,
2000,CT,Coal,"3,186,096",,,,,,
2000,CT,Hydroelectric Conventional,"526,312",,,,,,
2000,CT,Natural Gas,"4,062,029",,,,,,
2000,CT,Nuclear,"16,365,334",,,,,,
2000,CT,Other Biomass,"2,153,135",,,,,,
2000,CT,Petroleum,"6,679,032",,,,,,
2000,CT,Pumped Storage,"-4,368",,,,,,
2000,DC,Total,"144,374",,,,,,
2000,DC,Petroleum,"144,374",,,,,,
2000,DE,Total,"5,987,451",,,,,,
2000,DE,Coal,"4,112,296",,,,,,
2000,DE,Natural Gas,"840,508",,,,,,
2000,DE,Other Biomass,"18,838",,,,,,
2000,DE,Other Gases,"166,769",,,,,,
2000,DE,Petroleum,"849,040",,,,,,
2000,FL,Total,"191,815,840",,,,,,
2000,FL,Coal,"72,741,829",,,,,,
2000,FL,Hydroelectric Conventional,"86,769",,,,,,
2000,FL,Natural Gas,"43,202,867",,,,,,
2000,FL,Nuclear,"32,291,345",,,,,,
2000,FL,Other,"2,036,183",,,,,,
2000,FL,Other Biomass,"3,631,313",,,,,,
2000,FL,Other Gases,"23,471",,,,,,
2000,FL,Petroleum,"35,743,030",,,,,,
2000,FL,Wood and Wood Derived Fuels,"2,059,033",,,,,,
2000,GA,Total,"123,877,413",,,,,,
2000,GA,Coal,"80,100,450",,,,,,
2000,GA,Hydroelectric Conventional,"2,480,797",,,,,,
2000,GA,Natural Gas,"4,251,077",,,,,,
2000,GA,Nuclear,"32,472,935",,,,,,
2000,GA,Other,"1,530",,,,,,
2000,GA,Other Biomass,"89,340",,,,,,
2000,GA,Petroleum,"1,620,653",,,,,,
2000,GA,Pumped Storage,"-154,828",,,,,,
2000,GA,Wood and Wood Derived Fuels,"3,015,459",,,,,,
2000,HI,Total,"10,593,403",,,,,,
2000,HI,Coal,"1,578,585",,,,,,
2000,HI,Geothermal,"262,053",,,,,,
2000,HI,Hydroelectric Conventional,"103,458",,,,,,
2000,HI,Natural Gas,0,,,,,,
2000,HI,Other Biomass,"538,349",,,,,,
2000,HI,Other Gases,"42,173",,,,,,
2000,HI,Petroleum,"8,051,782",,,,,,
2000,HI,Wind,"17,003",,,,,,
2000,IA,Total,"41,542,010",,,,,,
2000,IA,Coal,"35,067,093",,,,,,
2000,IA,Hydroelectric Conventional,"904,010",,,,,,
2000,IA,Natural Gas,"433,764",,,,,,
2000,IA,Nuclear,"4,452,884",,,,,,
2000,IA,Other Biomass,"88,562",,,,,,
2000,IA,Petroleum,"101,877",,,,,,
2000,IA,Wind,"493,820",,,,,,
2000,ID,Total,"11,910,442",,,,,,
2000,ID,Coal,"70,675",,,,,,
2000,ID,Hydroelectric Conventional,"10,966,695",,,,,,
2000,ID,Natural Gas,"299,053",,,,,,
2000,ID,Other,"83,813",,,,,,
2000,ID,Petroleum,"6,948",,,,,,
2000,ID,Wood and Wood Derived Fuels,"483,258",,,,,,
2000,IL,Total,"178,496,081",,,,,,
2000,IL,Coal,"82,322,832",,,,,,
2000,IL,Hydroelectric Conventional,"143,828",,,,,,
2000,IL,Natural Gas,"4,665,563",,,,,,
2000,IL,Nuclear,"89,438,049",,,,,,
2000,IL,Other Biomass,"908,391",,,,,,
2000,IL,Other Gases,"384,398",,,,,,
2000,IL,Petroleum,"633,020",,,,,,
2000,IN,Total,"127,819,516",,,,,,
2000,IN,Coal,"121,477,884",,,,,,
2000,IN,Hydroelectric Conventional,"588,276",,,,,,
2000,IN,Natural Gas,"2,054,616",,,,,,
2000,IN,Other Biomass,"129,882",,,,,,
2000,IN,Other Gases,"2,599,337",,,,,,
2000,IN,Petroleum,"969,521",,,,,,
2000,KS,Total,"44,815,905",,,,,,
2000,KS,Coal,"32,507,051",,,,,,
2000,KS,Hydroelectric Conventional,"15,332",,,,,,
2000,KS,Natural Gas,"2,811,316",,,,,,
2000,KS,Nuclear,"9,060,834",,,,,,
2000,KS,Petroleum,"421,372",,,,,,
2000,KY,Total,"93,006,083",,,,,,
2000,KY,Coal,"90,063,054",,,,,,
2000,KY,Hydroelectric Conventional,"2,324,568",,,,,,
2000,KY,Natural Gas,"461,365",,,,,,
2000,KY,Other Gases,110,,,,,,
2000,KY,Petroleum,"144,693",,,,,,
2000,KY,Wood and Wood Derived Fuels,"12,293",,,,,,
2000,LA,Total,"92,865,635",,,,,,
2000,LA,Coal,"23,488,864",,,,,,
2000,LA,Hydroelectric Conventional,"532,290",,,,,,
2000,LA,Natural Gas,"46,129,243",,,,,,
2000,LA,Nuclear,"15,795,739",,,,,,
2000,LA,Other,"452,055",,,,,,
2000,LA,Other Biomass,"94,883",,,,,,
2000,LA,Other Gases,"1,598,632",,,,,,
2000,LA,Petroleum,"2,076,360",,,,,,
2000,LA,Wood and Wood Derived Fuels,"2,697,569",,,,,,
2000,MA,Total,"38,697,881",,,,,,
2000,MA,Coal,"11,154,272",,,,,,
2000,MA,Hydroelectric Conventional,"1,065,159",,,,,,
2000,MA,Natural Gas,"10,707,072",,,,,,
2000,MA,Nuclear,"5,512,255",,,,,,
2000,MA,Other Biomass,"2,074,711",,,,,,
2000,MA,Petroleum,"8,762,669",,,,,,
2000,MA,Pumped Storage,"-700,364",,,,,,
2000,MA,Wind,0,,,,,,
2000,MA,Wood and Wood Derived Fuels,"122,107",,,,,,
2000,MD,Total,"51,145,380",,,,,,
2000,MD,Coal,"29,451,065",,,,,,
2000,MD,Hydroelectric Conventional,"1,732,619",,,,,,
2000,MD,Natural Gas,"2,852,876",,,,,,
2000,MD,Nuclear,"13,827,243",,,,,,
2000,MD,Other Biomass,"638,830",,,,,,
2000,MD,Other Gases,"74,572",,,,,,
2000,MD,Petroleum,"2,388,595",,,,,,
2000,MD,Wood and Wood Derived Fuels,"179,580",,,,,,
2000,ME,Total,"14,047,947",,,,,,
2000,ME,Coal,"649,748",,,,,,
2000,ME,Hydroelectric Conventional,"3,590,815",,,,,,
2000,ME,Natural Gas,"3,044,440",,,,,,
2000,ME,Other,"143,747",,,,,,
2000,ME,Other Biomass,"580,870",,,,,,
2000,ME,Petroleum,"2,797,329",,,,,,
2000,ME,Wood and Wood Derived Fuels,"3,240,998",,,,,,
2000,MI,Total,"104,209,594",,,,,,
2000,MI,Coal,"68,266,999",,,,,,
2000,MI,Hydroelectric Conventional,"1,427,679",,,,,,
2000,MI,Natural Gas,"12,607,264",,,,,,
2000,MI,Nuclear,"18,882,432",,,,,,
2000,MI,Other,61,,,,,,
2000,MI,Other Biomass,"1,098,785",,,,,,
2000,MI,Petroleum,"1,189,263",,,,,,
2000,MI,Pumped Storage,"-1,053,698",,,,,,
2000,MI,Wind,0,,,,,,
2000,MI,Wood and Wood Derived Fuels,"1,790,809",,,,,,
2000,MN,Total,"51,423,339",,,,,,
2000,MN,Coal,"33,748,088",,,,,,
2000,MN,Hydroelectric Conventional,"931,383",,,,,,
2000,MN,Natural Gas,"1,265,021",,,,,,
2000,MN,Nuclear,"12,959,976",,,,,,
2000,MN,Other Biomass,"797,222",,,,,,
2000,MN,Petroleum,"474,777",,,,,,
2000,MN,Wind,"724,524",,,,,,
2000,MN,Wood and Wood Derived Fuels,"522,348",,,,,,
2000,MO,Total,"76,593,939",,,,,,
2000,MO,Coal,"62,903,557",,,,,,
2000,MO,Hydroelectric Conventional,"599,920",,,,,,
2000,MO,Natural Gas,"2,955,141",,,,,,
2000,MO,Nuclear,"9,991,845",,,,,,
2000,MO,Other Biomass,"82,853",,,,,,
2000,MO,Petroleum,"252,718",,,,,,
2000,MO,Pumped Storage,"-192,095",,,,,,
2000,MS,Total,"37,614,563",,,,,,
2000,MS,Coal,"13,877,065",,,,,,
2000,MS,Natural Gas,"8,381,109",,,,,,
2000,MS,Nuclear,"10,694,555",,,,,,
2000,MS,Other Biomass,218,,,,,,
2000,MS,Petroleum,"2,981,530",,,,,,
2000,MS,Wood and Wood Derived Fuels,"1,680,086",,,,,,
2000,MT,Total,"26,451,828",,,,,,
2000,MT,Coal,"16,200,839",,,,,,
2000,MT,Hydroelectric Conventional,"9,623,257",,,,,,
2000,MT,Natural Gas,"26,607",,,,,,
2000,MT,Other Gases,"34,311",,,,,,
2000,MT,Petroleum,"519,891",,,,,,
2000,MT,Wood and Wood Derived Fuels,"46,923",,,,,,
2000,NC,Total,"122,274,356",,,,,,
2000,NC,Coal,"75,945,463",,,,,,
2000,NC,Hydroelectric Conventional,"3,137,816",,,,,,
2000,NC,Natural Gas,"1,130,253",,,,,,
2000,NC,Nuclear,"39,126,881",,,,,,
2000,NC,Other,"226,443",,,,,,
2000,NC,Other Biomass,"109,376",,,,,,
2000,NC,Petroleum,"825,831",,,,,,
2000,NC,Pumped Storage,"108,102",,,,,,
2000,NC,Wood and Wood Derived Fuels,"1,664,191",,,,,,
2000,ND,Total,"31,311,196",,,,,,
2000,ND,Coal,"29,069,203",,,,,,
2000,ND,Hydroelectric Conventional,"2,122,561",,,,,,
2000,ND,Natural Gas,"2,087",,,,,,
2000,ND,Other Biomass,"7,975",,,,,,
2000,ND,Other Gases,"48,413",,,,,,
2000,ND,Petroleum,"60,957",,,,,,
2000,NE,Total,"29,109,863",,,,,,
2000,NE,Coal,"18,457,933",,,,,,
2000,NE,Hydroelectric Conventional,"1,500,724",,,,,,
2000,NE,Natural Gas,"451,354",,,,,,
2000,NE,Nuclear,"8,628,679",,,,,,
2000,NE,Other Biomass,"16,514",,,,,,
2000,NE,Petroleum,"54,659",,,,,,
2000,NE,Wind,0,,,,,,
2000,NH,Total,"15,031,499",,,,,,
2000,NH,Coal,"3,965,476",,,,,,
2000,NH,Hydroelectric Conventional,"1,427,214",,,,,,
2000,NH,Natural Gas,"138,943",,,,,,
2000,NH,Nuclear,"7,921,880",,,,,,
2000,NH,Other Biomass,"244,270",,,,,,
2000,NH,Petroleum,"471,328",,,,,,
2000,NH,Wood and Wood Derived Fuels,"862,388",,,,,,
2000,NJ,Total,"58,085,215",,,,,,
2000,NJ,Coal,"10,090,115",,,,,,
2000,NJ,Hydroelectric Conventional,"14,036",,,,,,
2000,NJ,Natural Gas,"16,509,249",,,,,,
2000,NJ,Nuclear,"28,578,119",,,,,,
2000,NJ,Other Biomass,"1,364,314",,,,,,
2000,NJ,Other Gases,"584,734",,,,,,
2000,NJ,Petroleum,"1,085,276",,,,,,
2000,NJ,Pumped Storage,"-140,628",,,,,,
2000,NM,Total,"34,022,020",,,,,,
2000,NM,Coal,"29,065,954",,,,,,
2000,NM,Hydroelectric Conventional,"221,152",,,,,,
2000,NM,Natural Gas,"4,638,339",,,,,,
2000,NM,Other Biomass,"8,464",,,,,,
2000,NM,Petroleum,"88,111",,,,,,
2000,NV,Total,"35,484,915",,,,,,
2000,NV,Coal,"18,931,521",,,,,,
2000,NV,Geothermal,"1,370,791",,,,,,
2000,NV,Hydroelectric Conventional,"2,429,468",,,,,,
2000,NV,Natural Gas,"12,667,189",,,,,,
2000,NV,Other,"21,152",,,,,,
2000,NV,Petroleum,"64,794",,,,,,
2000,NY,Total,"138,079,075",,,,,,
2000,NY,Coal,"25,009,581",,,,,,
2000,NY,Hydroelectric Conventional,"24,909,572",,,,,,
2000,NY,Natural Gas,"39,728,709",,,,,,
2000,NY,Nuclear,"31,507,988",,,,,,
2000,NY,Other Biomass,"2,231,612",,,,,,
2000,NY,Other Gases,"86,201",,,,,,
2000,NY,Petroleum,"14,945,179",,,,,,
2000,NY,Pumped Storage,"-990,437",,,,,,
2000,NY,Wind,"10,345",,,,,,
2000,NY,Wood and Wood Derived Fuels,"640,325",,,,,,
2000,OH,Total,"149,060,280",,,,,,
2000,OH,Coal,"129,578,544",,,,,,
2000,OH,Hydroelectric Conventional,"583,048",,,,,,
2000,OH,Natural Gas,"825,154",,,,,,
2000,OH,Nuclear,"16,781,378",,,,,,
2000,OH,Other Biomass,"26,849",,,,,,
2000,OH,Other Gases,"290,353",,,,,,
