YYMM,State,Coal,NG,Petroleum
201608,TN,2.24,2.67,11.11
201608,TX,2.1,2.9,10.05
201608,UT,1.93,2.87,11.25
201608,VA,2.86,2.58,7.18
201608,VT,4.07,0,0
201608,WA,2.33,2.88,0
201608,WI,2.23,2.95,11.31
201608,WV,2.31,2.46,12.08
201608,WY,1.92,5.41,13.04
201609,AK,3.02,6.48,0
201609,AL,2.18,3.27,11.87
201609,AR,2.16,4.39,0
201609,AZ,2.14,3.61,11.62
201609,CA,2.12,3.91,0
201609,CO,1.94,3.54,11.9
201609,CT,4.09,0,0
201609,DE,2.8,0,0
201609,FL,2.98,4,11.51
201609,GA,2.77,3.52,10.67
201609,HI,3.02,6.48,8.37
201609,IA,1.58,2.84,14.69
201609,ID,1.91,3.38,0
201609,IL,1.93,3.4,0
201609,IN,2.26,3.31,11.07
201609,KS,1.65,3.38,11.87
201609,KY,2.12,3.61,11.5
201609,LA,2.88,3.18,0
201609,MA,4.09,3.54,0
201609,MD,2.93,2.38,10.53
201609,ME,4.09,3.87,10.53
201609,MI,2.23,3.44,11.61
201609,MN,2.06,3.79,11.69
201609,MO,1.86,3.24,11.78
201609,MS,2.83,3.06,10.79
201609,MT,0,0,0
201609,NC,3.14,3.84,11.27
201609,ND,1.63,3.08,12.17
201609,NE,1.37,3.45,0
201609,NH,4.09,4.86,9.98
201609,NJ,0,0,0
201609,NM,1.91,3.27,12.5
201609,NV,2.17,3.25,11.8
201609,NY,0,1.99,10.9
201609,OH,1.85,2.5,11.54
201609,OK,1.89,3.16,12.12
201609,OR,2.12,2.39,0
201609,PA,0,0,10.72
201609,RI,4.09,0,10.53
201609,SC,3.09,3.53,12.38
201609,SD,2.27,3.19,0
201609,TN,2.27,2.89,11.11
201609,TX,2.11,3.13,10.63
201609,UT,1.92,3.08,13.44
201609,VA,2.88,2.8,9.66
201609,VT,4.09,0,0
201609,WA,2.12,3.21,0
201609,WI,2.41,3.22,11.52
201609,WV,2.3,2.67,11.63
201609,WY,1.62,9.31,11.64
201610,AK,3.04,6.83,15.57
201610,AL,2.07,3.31,12.64
201610,AR,2.09,3.49,11.97
201610,AZ,2.1,3.68,11.74
201610,CA,2.14,3.66,0
201610,CO,1.77,3.61,12.55
201610,CT,4.14,0,0
201610,DE,2.73,0,0
201610,FL,2.92,4.06,13.62
201610,GA,2.69,3.48,11.71
201610,HI,3.04,6.83,9.19
201610,IA,1.54,2.83,12.55
201610,ID,1.86,4.78,0
201610,IL,1.92,3.54,12.01
201610,IN,2.29,3.26,12.09
201610,KS,1.65,3.8,0
201610,KY,2.11,3.57,11.93
201610,LA,3.25,3.22,12.04
201610,MA,4.14,3.12,0
201610,MD,2.87,2.65,0.25
201610,ME,4.14,3.14,0
201610,MI,2.23,3.19,12.39
201610,MN,2.02,3.99,12.66
201610,MO,1.9,3.21,11.89
201610,MS,2.67,3.06,12.11
201610,MT,0,0,0
201610,NC,3.08,4.11,12.01
201610,ND,1.4,3.11,12.82
201610,NE,1.33,3.3,13.74
201610,NH,4.14,9.23,12.82
201610,NJ,0,0,0
201610,NM,1.99,3.16,13.05
201610,NV,2,3.37,0
201610,NY,0,1.52,7.59
201610,OH,1.95,1.64,12.92
201610,OK,1.9,3.24,12.16
201610,OR,2.14,2.63,0
201610,PA,0,0,10.68
201610,RI,4.14,0,0
201610,SC,3.35,3.37,12.49
201610,SD,2.28,3.19,0
201610,TN,2.2,3.13,11.74
201610,TX,2.06,3.24,9.04
201610,UT,1.91,3.21,13.13
201610,VA,2.96,4.19,11.73
201610,VT,4.14,0,0
201610,WA,2.14,4.2,0
201610,WI,2.19,3.47,0
201610,WV,2.22,2.95,12.15
201610,WY,1.62,4893.63,11.21
201611,AK,3,6.87,16.04
201611,AL,2.26,3.21,12
201611,AR,2.09,3.03,10.89
201611,AZ,2.15,3.57,12.82
201611,CA,2.14,3.7,0
201611,CO,1.74,3.58,0
201611,CT,0,0,0
201611,DE,2.75,0,0
201611,FL,3,4.01,12.05
201611,GA,2.68,3.07,10.86
201611,HI,3,6.87,10.17
201611,IA,1.55,2.85,11.14
201611,ID,1.83,4.66,0
201611,IL,1.82,3.03,0
201611,IN,2.22,2.79,11.22
201611,KS,1.74,3.16,10.89
201611,KY,2.08,3.06,11.38
201611,LA,3.06,2.86,0
201611,MA,0,3.33,21.72
201611,MD,2.86,3.47,10.97
201611,ME,0,3.33,10.97
201611,MI,2.23,2.82,11.07
201611,MN,2.02,3.34,11.94
201611,MO,1.91,2.64,11.25
201611,MS,2.67,2.77,11.46
201611,MT,0,0,0
201611,NC,3.19,3.54,11.29
201611,ND,1.5,2.74,8.44
201611,NE,1.34,2.98,0
201611,NH,0,0,11.1
201611,NJ,0,0,0
201611,NM,2.07,2.94,13.31
201611,NV,2.01,3.23,0
201611,NY,0,3.28,7
201611,OH,1.84,2.06,11.17
201611,OK,1.97,2.73,0
201611,OR,2.14,2.62,0
201611,PA,0,0,11.25
201611,RI,0,0,10.97
201611,SC,3.11,3.19,12.37
201611,SD,2.3,2.36,10.54
201611,TN,2.31,2.83,11.42
201611,TX,2.03,2.85,11
201611,UT,1.9,3.16,11.43
201611,VA,2.81,4.54,7.61
201611,VT,0,0,0
201611,WA,2.14,3.96,12.29
201611,WI,2.17,3.1,11.01
201611,WV,2.22,2.46,12.84
201611,WY,1.5,12.11,11.75
